Crash_ID,Crash_Fatal_Fl,Cmv_Involv_Fl,Schl_Bus_Fl,Rr_Relat_Fl,Medical_Advisory_Fl,Amend_Supp_Fl,Active_School_Zone_Fl,Crash_Date,Crash_Time,Case_ID,Local_Use,Rpt_CRIS_Cnty_ID,Rpt_City_ID,Rpt_Outside_City_Limit_Fl,Thousand_Damage_Fl,Rpt_Latitude,Rpt_Longitude,Rpt_Rdwy_Sys_ID,Rpt_Hwy_Num,Rpt_Hwy_Sfx,Rpt_Road_Part_ID,Rpt_Block_Num,Rpt_Street_Pfx,Rpt_Street_Name,Rpt_Street_Sfx,Private_Dr_Fl,Toll_Road_Fl,Crash_Speed_Limit,Road_Constr_Zone_Fl,Road_Constr_Zone_Wrkr_Fl,Rpt_Street_Desc,At_Intrsct_Fl,Rpt_Sec_Rdwy_Sys_ID,Rpt_Sec_Hwy_Num,Rpt_Sec_Hwy_Sfx,Rpt_Sec_Road_Part_ID,Rpt_Sec_Block_Num,Rpt_Sec_Street_Pfx,Rpt_Sec_Street_Name,Rpt_Sec_Street_Sfx,Rpt_Ref_Mark_Offset_Amt,Rpt_Ref_Mark_Dist_Uom,Rpt_Ref_Mark_Dir,Rpt_Ref_Mark_Nbr,Rpt_Sec_Street_Desc,Rpt_CrossingNumber,Wthr_Cond_ID,Light_Cond_ID,Entr_Road_ID,Road_Type_ID,Road_Algn_ID,Surf_Cond_ID,Traffic_Cntl_ID,Investigat_Notify_Time,Investigat_Notify_Meth,Investigat_Arrv_Time,Report_Date,Investigat_Comp_Fl,ORI_Number,Investigat_Agency_ID,Investigat_Area_ID,Investigat_District_ID,Investigat_Region_ID,Bridge_Detail_ID,Harm_Evnt_ID,Intrsct_Relat_ID,FHE_Collsn_ID,Obj_Struck_ID,Othr_Factr_ID,Road_Part_Adj_ID,Road_Cls_ID,Road_Relat_ID,Phys_Featr_1_ID,Phys_Featr_2_ID,Cnty_ID,City_ID,Latitude,Longitude,Hwy_Sys,Hwy_Nbr,Hwy_Sfx,Dfo,Street_Name,Street_Nbr,Control,Section,Milepoint,Ref_Mark_Nbr,Ref_Mark_Displ,Hwy_Sys_2,Hwy_Nbr_2,Hwy_Sfx_2,Street_Name_2,Street_Nbr_2,Control_2,Section_2,Milepoint_2,Txdot_Rptable_Fl,Onsys_Fl,Rural_Fl,Crash_Sev_ID,Pop_Group_ID,Located_Fl,Day_of_Week,Hwy_Dsgn_Lane_ID,Hwy_Dsgn_Hrt_ID,Hp_Shldr_Left,Hp_Shldr_Right,Hp_Median_Width,Base_Type_ID,Nbr_Of_Lane,Row_Width_Usual,Roadbed_Width,Surf_Width,Surf_Type_ID,Curb_Type_Left_ID,Curb_Type_Right_ID,Shldr_Type_Left_ID,Shldr_Width_Left,Shldr_Use_Left_ID,Shldr_Type_Right_ID,Shldr_Width_Right,Shldr_Use_Right_ID,Median_Type_ID,Median_Width,Rural_Urban_Type_ID,Func_Sys_ID,Adt_Curnt_Amt,Adt_Curnt_Year,Adt_Adj_Curnt_Amt,Pct_Single_Trk_Adt,Pct_Combo_Trk_Adt,Trk_Aadt_Pct,Curve_Type_ID,Curve_Lngth,Cd_Degr,Delta_Left_Right_ID,Dd_Degr,Feature_Crossed,Structure_Number,I_R_Min_Vert_Clear,Approach_Width,Bridge_Median_ID,Bridge_Loading_Type_ID,Bridge_Loading_In_1000_Lbs,Bridge_Srvc_Type_On_ID,Bridge_Srvc_Type_Under_ID,Culvert_Type_ID,Roadway_Width,Deck_Width,Bridge_Dir_Of_Traffic_ID,Bridge_Rte_Struct_Func_ID,Bridge_IR_Struct_Func_ID,CrossingNumber,RRCo,Poscrossing_ID,WDCode_ID,Standstop,Yield,Incap_Injry_Cnt,Nonincap_Injry_Cnt,Poss_Injry_Cnt,Non_Injry_Cnt,Unkn_Injry_Cnt,Tot_Injry_Cnt,Death_Cnt,MPO_ID,Investigat_Service_ID,Investigat_DA_ID,Investigator_Narrative
13448295,N,N,N,N,N,N,N,8/29/2013,5:15 PM,0108670913A,,101,208,N,Y,,,3,225,,1,9700,E,LA PORTE,FWY,N,N,65,N,N,CONCRETE,N,3,225,,,,W,ALLEN GENOA,RD,,,,,,,11,1,98,,1,1,20,5:15 PM,DISPATCH,5:24 PM,9/4/2013,Y,TXHPD0000,2469,6,113,65,8,7,4,1,39,54,1,2,4,21,21,101,208,,,SH,225,,,SH0225,,,,,,,,,,,,,,,Y,Y,N,5,9,N,THU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,,,,
13448324,N,N,N,N,N,N,N,9/11/2013,12:00 AM,0114255513Y,,101,208,N,Y,,,17,,,7,9757,,PINE LAKE,DR,N,N,5,N,N,,N,19,,,,,,BUNKER HILL,,,,,,,,0,4,0,,1,1,1,9:00 AM,FLAGGED DOWN BY COMP,9:09 AM,9/11/2013,Y,TXHPD0000,2469,16,106,44,8,7,4,1,36,54,7,9,5,33,21,101,208,,,,,,,PINE LAKE DR,,,,,,,,,,,,,,,N,N,N,5,9,N,WED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,,,,
13448413,N,N,N,N,N,N,N,9/13/2013,11:05 PM,SAPD13201611,2270,15,379,N,Y,,,19,,,4,1100,,MCCULLOUGH,,N,N,30,N,N,,Y,1,35,,4,,,NOT REPORTED,,,,,,,,11,4,4,2,1,1,5,11:07 PM,DISPATCHED,11:10 PM,9/13/2013,Y,TXSPD0000,2473,,3,122,8,2,1,10,64,54,4,1,1,21,21,15,379,29.43773325,-98.49052284,IH,35,,156.585,IH0035,,17,10,23.532,157,0.095,,,,MCCULLOUGH AVE,,,,,Y,Y,N,5,9,Y,FRI,5,0,3,4,8,9,9,230,165,108,5,0,0,2,25,5,2,32,5,2,3,4,11,153599,2014,153599,3.4,11.2,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,28,,,
13448450,N,N,N,N,N,N,N,9/14/2013,9:12 AM,236754A,236759A,57,107,N,N,,,19,,,1,7814,,KOMALTY,DR,N,N,35,N,N,PUBLIC STREET,N,19,,,,500,,LONGBRANCH,LN,,,,,PUBLIC SREET,,11,1,0,,1,1,20,11:08 AM,DISPATCHED,11:22 AM,9/14/2013,N,TX0000006,2471,,,27,8,4,4,1,64,3,1,5,1,21,21,57,107,32.70795426,-96.68923525,,,,,KOMALTY DR,7764,,,,,,,,,,,,,,N,N,N,0,9,Y,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,282,,,
13448478,N,N,N,N,N,N,N,9/10/2013,3:00 PM,,,170,1735,Y,Y,30.39532,-95.3656,4,1484,,1,,,NOT REPORTED,,N,N,55,N,N,,N,15,,,,,,CLINT PARKER,RD,,,,,,,12,1,0,1,6,1,17,3:04 PM,DPS HOUSTON COMM.,3:26 PM,9/10/2013,Y,,10000,12,52,1,8,7,4,1,23,3,1,3,2,21,21,170,1735,30.3952734,-95.36519857,FM,1484,,6.886,FM1484,13574,1417,1,9.095,684,-0.6,,,,,,,,,Y,Y,Y,5,0,Y,TUE,2,0,3,3,0,2,2,80,30,24,4,0,0,2,3,5,2,3,5,0,0,1,7,2671,2014,2671,11.9,2.4,14.3,1,151,2,1,15,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,15,,,
13448597,N,N,N,N,N,N,N,9/14/2013,7:17 PM,SAPD13202226,7120,15,379,N,Y,,,19,,,1,11000,,CULEBRA,,N,N,50,N,N,,N,19,,,,11000,,WESTWOOD LOOP,,,,,,,,11,1,0,3,1,1,1,7:43 PM,DISPATCHED,7:47 PM,9/14/2013,Y,TXSPD0000,2473,,61,123,8,2,3,14,64,14,1,3,1,32,21,15,379,29.49751597,-98.7133848,FM,471,,6.585,FM0471,11194,849,1,6.553,500,-0.295,,,,,,,,,Y,Y,N,5,9,Y,SAT,2,0,5,5,0,2,4,80,72,62,4,0,0,2,5,3,2,5,3,0,0,4,14,39340,2014,39340,5.9,2.7,8.6,1,42,1,2,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,28,,,
13448612,N,N,N,N,N,N,N,9/12/2013,4:15 PM,0114900113W,FSGI,101,208,N,Y,,,2,59,,1,2404,S,SOUTHWEST,FWY,Y,N,10,N,N,CONCRETE SURFACE,N,19,,,,3800,,KIRBY,DR,,,,,,,11,1,0,,1,1,1,5:40 PM,WALKIN,5:40 PM,9/12/2013,Y,TXHPD0000,2469,18,121,35,8,4,4,4,64,54,7,9,5,33,21,101,208,,,US,59,,,US0059,,,,,,,,,,,,,,,N,Y,N,0,9,N,THU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,,,,
13448713,N,N,N,N,N,N,N,9/14/2013,9:00 PM,SAPD13202288,7260,15,379,N,N,,,1,410,,1,30,NE,LOOP 410,,N,N,65,N,N,,N,19,,,,8600,,MCCULLOUGH,AVE,,,,,,,12,4,0,2,1,1,20,9:34 PM,DISPATCH,10:16 PM,9/14/2013,N,TXSPD0000,2473,,29,131,8,2,4,20,64,54,1,1,1,21,21,15,379,29.52049092,-98.49444358,IH,410,,20.392,IH0410,,521,4,20.534,20,0.397,,,,,,,,,N,Y,N,5,9,Y,SAT,5,0,8,8,21,2,8,300,132,96,4,0,0,2,18,5,2,18,5,2,3,4,11,196637,2014,196637,2.9,1.9,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,1,0,0,28,,,
13448745,N,N,N,N,N,N,N,8/4/2013,6:30 AM,192072,,57,147,N,Y,,,1,35,,1,12600,,IH 35E,HWY,N,N,60,N,N,,N,19,,,,2200,,VALLEY VIEW,,,,,,,,11,1,0,,1,1,20,6:30 AM,DISPATCHED,6:40 AM,9/10/2013,Y,TX0571000,1290,,,35,8,2,4,22,64,42,1,1,1,21,21,57,147,,,IH,35,,,IH0035,,,,,,,,,,,,,,,Y,Y,N,5,6,N,SUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,,,,
13448754,N,N,N,N,N,N,N,9/13/2013,2:49 PM,13009756,,61,114,N,Y,,,4,426,,1,300,E,MCKINNEY,ST,N,N,30,N,N,,N,19,,,,,N,BELL,AVE,,,,,,,11,1,0,,1,1,20,2:52 PM,DISPATCH,2:52 PM,9/13/2013,Y,TX0610200,1196,,,411,8,2,4,22,64,42,1,3,1,21,21,61,114,33.2340988,-97.12720445,,,,,FM 426,493,,,,,,,,,,,,,,Y,N,N,3,8,Y,FRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,5,0,1,0,282,,,
13448929,N,N,N,N,N,N,N,8/15/2013,6:22 PM,132271331,,227,22,N,Y,,,19,,,1,,S,LAMAR,BLVD,N,N,45,N,N,,Y,19,,,,,S,CAPITAL OF TEXAS,HWY,,,,,,,11,1,2,0,1,1,5,6:22 PM,DISPATCH,6:32 PM,8/15/2013,Y,TX2270100,74,,,,8,2,1,10,64,54,1,2,1,21,21,227,22,30.23416654,-97.79634803,SL,343,,0.365,SL0343,,113,9,5.365,564,-0.26,SL,360,,SL0360,,,,,Y,Y,N,2,9,Y,THU,4,0,3,8,16,2,2,150,46,24,4,0,0,2,6,5,2,16,5,2,10,4,14,34215,2014,34215,1.2,0.4,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,90,,,
13449112,N,N,N,N,N,N,N,9/6/2013,7:34 AM,13-002994,,14,36,N,Y,,,2,190,,1,5500,,190 WB,,N,N,75,N,N,,N,19,,,5,2200,,G WILSON,,,,,,,,11,1,0,,3,1,1,7:35 AM,OFFICER WITNESS,7:37 AM,9/6/2013,Y,TX0140200,113,,,,8,2,2,22,64,42,5,2,1,21,21,14,36,,,US,190,,,US0190,,,,,,,,,,G WILSON,,,,,Y,Y,N,5,5,N,FRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,1,0,0,,,,
13449178,N,N,N,N,N,N,N,9/5/2013,3:26 PM,2013-0002214,,226,378,N,Y,,,9,67,,1,1900,,SHERWOOD,WAY,N,N,35,N,N,,Y,19,,,1,0,,GARRETT,ST,,,,,,,11,1,2,,1,1,11,3:26 PM,DISPATCHED,3:30 PM,9/5/2013,Y,TX2260100,2067,,,,8,2,4,21,29,9,1,2,1,21,21,226,378,,,,,,,BS0067,,,,,,,,,,,,,,,Y,Y,N,3,7,N,THU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,1,0,,,,
13449306,N,N,N,N,N,N,N,9/15/2013,12:44 PM,2.01E+11,,233,112,N,N,,,14,239,,1,300,E,GIBBS,ST,N,N,30,N,N,,N,2,90,,,200,,VETERANS,BLVD,,,,,,,11,1,2,3,1,1,5,12:44 PM,DISPATCH,12:44 PM,9/16/2013,Y,TX2330100,1191,,,23,8,2,2,20,64,42,1,2,1,21,21,233,112,29.36572641,-100.8980621,SS,239,,0.008,SS0239,489,161,3,0.008,504,-0.064,SS,297,,SS0297,,,,,N,Y,N,5,6,Y,SUN,2,0,0,0,0,2,4,80,66,62,4,0,0,1,0,0,1,0,0,0,0,2,14,14930,2014,14930,2.2,4.3,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,0,0,0,,,,
13449459,N,N,N,N,N,N,N,9/4/2013,8:19 AM,2013A002220,29A,57,166,N,Y,32.8944,-96.65053,19,,,1,1500,W,MILLER,RD,N,N,40,N,N,,N,19,,,1,2000,,FIFTEENTH,ST,,,,,,,11,1,0,,1,1,11,8:19 AM,DISPATCHED,8:20 AM,9/4/2013,Y,TX0571100,1344,,,86,8,2,4,22,64,42,1,5,1,21,21,57,166,32.89442333,-96.64992761,,,,,W MILLER RD,1378,,,,,,,,,,,,,,Y,N,N,5,8,Y,WED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,0,0,0,282,,,
13449541,N,N,N,N,N,N,N,8/29/2013,7:25 PM,,13-129224,57,107,N,Y,,,2,175,,1,5300,,C F HAWN,FWY,N,N,60,N,N,,N,19,,,1,,,LAKE JUNE,RD,,,,,,,11,1,0,,1,1,20,7:30 PM,RADIO DISPATCHED,7:37 PM,8/29/2013,Y,TX0570000,1169,,179,22,8,7,4,1,39,35,1,2,4,21,21,57,107,,,US,175,,,US0175,,,,,,,,,,,,,,,Y,Y,N,2,9,N,THU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,1,0,,,,
13449757,N,N,N,N,N,N,N,9/1/2013,3:00 PM,13-247238,,71,136,N,Y,,,19,,,1,3301,,GEORGE DIETER,DR,N,N,35,N,N,2 WY DIV PROT RDWY,N,19,,,1,11200,,EDGEMERE,BLVD,,,,,2 WY DIV PROT RDWY,,0,0,4,,8,0,5,5:08 PM,WALK IN TO PHRC CRC,5:08 PM,9/4/2013,Y,TX0710200,1259,,,216,8,2,2,20,64,9,1,5,1,21,21,71,136,31.79068189,-106.302321,,,,,GEORGE DIETER DR,,,,,,,,,,EDGEMERE BLVD,,,,,Y,N,N,5,9,Y,SUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,66,,,
13450056,N,N,N,N,N,N,N,9/2/2013,5:34 PM,13-002843,13-0507,126,59,N,N,,,3,174,,1,100,SW,WILSHIRE,BLVD,N,N,40,Y,N,,Y,19,,,1,200,NW,RENFRO,ST,,,,,,,11,1,4,3,1,1,5,5:34 PM,IN PERSON,5:34 PM,9/3/2013,Y,TX1260200,185,,,,8,2,1,34,64,49,1,2,1,21,21,126,59,32.54504825,-97.32741943,SH,174,,0.963,SH0174,102,19,1,10.816,284,0.755,,,,NW RENFRO ST,,,,,N,Y,N,5,6,Y,MON,2,0,6,6,0,3,6,160,86,74,6,0,0,2,6,5,2,6,5,0,0,4,14,32239,2014,32239,1.5,9.3,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,1,0,0,282,,,
13450216,N,Y,N,N,N,N,N,9/13/2013,2:30 PM,13-90849,,220,156,N,Y,32.71332,-97.28831,19,,,1,2600,E,BERRY,ST,N,N,40,N,N,BLACKTOP,Y,19,,,1,3300,,MITCHELL,BLVD,,,,,BLACKTOP,,11,1,4,,2,1,5,2:39 PM,DISPATCH,2:45 PM,9/13/2013,N,TX2201200,1318,4,3,23,8,7,2,2,26,54,1,5,2,21,21,220,156,32.71329429,-97.28880245,,,,,E BERRY ST,2600,,,,,,,,,MITCHELL BLVD,,,,,Y,N,N,0,9,Y,FRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,282,,,
13450468,N,N,N,N,N,N,N,9/14/2013,3:25 PM,13-091221,,220,156,N,Y,32.69602,-97.33942,19,,,1,3600,,5TH,AVE,N,N,30,N,N,,N,19,,,,1350,W,RIPY,ST,,,,,,,11,1,0,,1,1,1,3:21 PM,DISPATCHED,3:29 PM,9/14/2013,N,TX2201200,1318,4,11,23,8,4,4,1,64,54,1,5,1,21,21,220,156,32.69550373,-97.3393981,,,,,5TH AVE,3678,,,,,,,,,,,,,,Y,N,N,0,9,Y,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,282,,,
13450481,N,N,N,N,N,N,N,9/16/2013,6:40 AM,,,174,1739,Y,Y,31.68983,-94.9121,15,3,,1,,,NOT REPORTED,,N,N,35,N,N,,N,15,887,,,,,NOT REPORTED,,,,,,,,11,3,0,,2,1,1,6:45 AM,POLICE DISPATCH,7:16 AM,9/16/2013,Y,,10000,19,58,1,8,7,4,1,23,29,1,4,2,21,21,174,1739,31.68984051,-94.9120618,,,,,CR 3,1935,,,,,,,,,,,,,,Y,N,Y,3,0,Y,MON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,,,,
13450575,N,N,N,N,N,N,N,9/12/2013,12:32 PM,,,184,1749,Y,Y,32.6811,-97.68652,15,,,1,,,MUIR,RD,N,N,40,N,N,,Y,15,,,1,,,SAVAGE,LN,,,,,,,11,1,2,,1,1,8,12:34 PM,DPS COMMUNICATIONS,12:41 PM,9/12/2013,Y,TXDPS1900,10000,12,118,1,8,2,1,14,64,23,1,4,1,21,21,184,1749,32.68138431,-97.68643235,,,,,MUIR RD,848,,,,,,,,,SAVAGE LN,,,,,Y,N,Y,5,0,Y,THU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,282,,,
13450619,N,N,N,N,N,N,N,9/13/2013,4:35 PM,,,67,1632,Y,Y,32.28315,-98.86128,15,193,,1,,,NOT REPORTED,,N,N,55,N,N,,N,4,2526,,,,,NOT REPORTED,,,,,,,,11,1,2,,2,1,8,4:41 PM,EASTLAND CO DISPATCH,5:01 PM,9/15/2013,Y,,10000,22,1,1,8,2,2,17,64,38,1,3,1,21,21,67,1632,32.28315011,-98.86125268,,,,,COUNTY ROAD 193,302,,,,,,,,,UNKNOWN,,,,,Y,N,Y,5,0,Y,FRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,,,,
13450756,N,N,N,N,N,N,N,9/2/2013,8:58 PM,219961,,108,1673,Y,Y,26.21354,-97.90508,15,,,1,,,CAMPACUAS W,DR,N,N,30,N,N,,Y,4,491,,1,,,NOT REPORTED,,,,,,,,12,3,3,1,1,1,8,9:27 PM,DPS  WESLACO,9:35 PM,9/8/2013,Y,TXDPS5804,10000,19,127,1,8,1,2,3,64,54,1,3,4,21,21,108,1673,26.21243772,-97.90998261,FM,491,,21.471,FM0491,12824,861,1,17.853,732,0.866,,,,CAMPACUAS DR W,,,,,Y,Y,Y,2,0,Y,MON,2,0,10,10,0,2,2,80,44,24,4,0,0,2,10,5,2,10,5,0,0,4,17,2060,2014,2060,5,10.7,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,2,0,230,,,
13450859,N,N,N,N,N,Y,N,9/14/2013,7:57 AM,0115627713S,,101,208,N,Y,,,19,,,1,4700,,HARDY,,N,N,40,N,N,DRY,Y,19,,,1,1600,,CAVALCADE,,,,,,,,11,1,0,,1,1,5,8:01 AM,HPD DISPATCH,8:14 AM,12/2/2013,Y,TXHPD0000,2469,16,121,33,8,2,1,10,64,24,1,5,1,21,21,101,208,29.80329479,-95.35243309,,,,,HARDY ST,,,,,,,,,,CAVALCADE ST,,,,,Y,N,N,5,9,Y,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,15,,,
13451125,N,N,N,N,N,N,N,9/15/2013,10:42 PM,238097A,,57,107,N,Y,,,11,354,,1,10700,,HARRY HINES,BLVD,N,N,45,N,N,,N,19,,,,,,MANANA,DR,,,,,,,11,4,0,2,1,1,20,10:43 PM,FLAGGED DOWN,10:43 PM,9/16/2013,Y,TX0000006,2471,,,87,8,2,2,22,64,38,1,2,1,21,21,57,107,32.87394473,-96.88374239,SL,354,,3.008,SL0354,,196,6,8.739,258,0.981,,,,MANANA DR,,,,,Y,Y,N,5,9,Y,SUN,3,0,0,0,15,9,6,164,66,66,5,1,2,1,0,0,1,0,0,1,15,4,14,28098,2014,28098,3.2,11.5,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,282,,,
13451396,N,N,N,N,N,N,N,8/26/2013,7:49 AM,13-0800938,,21,55,N,Y,,,3,6,,1,700,N,EARL RUDDER,FWY,N,N,75,N,N,,N,4,1179,,,,,BRIARCREST,DR,,,,,,,12,1,0,2,1,1,20,7:50 AM,DISPATCHED,7:58 AM,8/26/2013,Y,TX0210100,174,,,,8,2,4,20,64,54,1,2,1,21,21,21,55,30.66716876,-96.33243147,SH,6,,404.889,SH0006,,49,12,6.824,588,-0.264,,,,,,,,,Y,Y,N,3,7,Y,MON,5,0,6,6,88,9,4,250,96,48,3,0,0,2,12,5,2,12,5,3,76,3,12,45255,2014,45255,6,11.8,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,1,0,249,,,
13451567,N,N,N,N,N,N,N,9/6/2013,9:16 PM,2013-02151,,20,11,N,Y,,,19,,,1,300,,WINDSOR SQ,,N,N,30,N,N,,N,19,,,1,,,OXFORD,,,,,,,,11,3,0,,1,1,1,9:18 PM,DISPATCHER,9:36 PM,9/6/2013,Y,TX0200100,30,,,,8,4,4,1,64,54,1,5,1,21,21,20,11,29.39584262,-95.23596066,,,,,WINDSOR SQ,323,,,,,,,,,,,,,,Y,N,N,5,5,Y,FRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,15,,,
13451766,N,N,N,N,N,N,N,8/20/2013,1:36 PM,1300034433,,94,394,N,Y,,,19,,,1,100,S,KING,ST,N,N,35,N,N,,N,13,90A,,1,1100,E,90A,ST,,,,,COURT ST,,11,1,0,1,1,1,5,1:36 PM,DISPATCHED,1:38 PM,8/20/2013,Y,TX0940300,2109,,8,34,8,2,2,20,64,38,1,3,1,21,21,94,394,29.58093511,-97.95024273,FM,466,,0.005,FM0466,1227,216,3,4.184,526,-0.043,,,,UA090A,,,,,Y,Y,N,5,6,Y,TUE,2,0,0,0,0,2,2,77,38,38,4,0,0,1,0,0,1,0,0,0,0,2,16,8197,2014,8197,5.9,2.7,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,28,,,
13451780,N,N,N,N,N,N,N,8/17/2013,11:16 PM,13-006957,,84,428,N,Y,,,11,197,,1,3300,N,LOOP 197,,N,N,45,N,N,25TH AVE N,N,19,,,1,2400,N,34TH,ST,,,,,,,11,3,0,3,1,1,20,11:17 PM,DISPATCH,11:25 PM,8/19/2013,Y,TX0840900,2239,,,44,8,2,4,20,21,9,1,2,1,21,21,84,428,29.4079919,-94.94796846,SL,197,,0.575,SL0197,3410,389,11,0.613,494,0.541,,,,,,,,,Y,Y,N,3,6,Y,SAT,2,0,0,0,0,9,4,100,52,52,5,2,2,1,0,0,1,0,0,0,0,3,14,13976,2014,13976,9.3,5.2,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,1,0,15,,,
13452036,N,N,N,N,N,N,N,9/10/2013,6:45 PM,,13-136261,57,107,N,Y,,,1,30,,1,5400,,TOM LANDRY,FWY,N,N,60,N,N,,N,11,12,,1,,,WALTON WALKER,BLVD,,,,,,,11,1,0,2,1,1,20,6:54 PM,RADIO DISPATCHED,7:22 PM,9/10/2013,Y,TX0570000,1169,,100,22,8,2,4,22,64,42,1,1,1,21,21,57,107,32.76632258,-96.91044032,IH,30,,39.113,IH0030,,1068,4,7.343,39,0.096,,,,,,,,,Y,Y,N,5,9,Y,TUE,5,0,6,10,16,3,6,320,104,72,5,0,0,2,12,5,2,20,5,2,4,4,11,115119,2014,115119,1.6,7.8,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,0,0,282,,,
13452118,N,N,N,N,N,N,N,8/6/2013,12:45 PM,20130806056,,246,421,N,Y,,,2,79,,1,1900,W,2ND,ST,N,N,40,N,N,,N,19,,,,,,FRANKLIN,ST,,,,,,,11,1,0,,1,1,1,12:45 PM,TAYLOR DISPATCH,12:49 PM,8/6/2013,Y,2460600,2218,,158,28,8,2,2,22,64,47,1,2,1,21,21,246,421,30.56803447,-97.42983982,,,,,US 79 BR,,,,,,,,,,UNKNOWN,,,,,Y,N,N,5,5,Y,TUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,90,,,
13452197,N,N,N,N,N,N,N,8/28/2013,6:00 PM,,,54,1619,Y,Y,,,4,N651,,1,,,NOT REPORTED,,N,N,75,N,N,,N,,,,,,,NOT REPORTED,,150,F,S,204,,,11,1,0,,1,1,11,6:00 PM,DISPATCHED,6:05 PM,9/9/2013,Y,TX0540000,1150,,,43,8,7,4,1,63,3,1,3,2,21,21,54,1619,,,,,,,FMN651,,,,,,,,,,NOT REPORTED,,,,,Y,Y,Y,1,0,N,WED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,,,,
13452313,N,N,N,N,N,N,N,9/8/2013,4:08 PM,13-164432,,43,336,N,Y,,,19,,,1,2900,,MCDERMOTT,RD,N,N,40,N,N,,N,19,,,,,,INDEPENDENCE,PKWY,,,,,,,11,1,0,,1,1,5,4:10 PM,RADIO DISPATCHED,4:15 PM,9/8/2013,Y,TX0430600,1938,,,6,8,2,2,22,64,38,1,5,1,21,21,43,336,33.10078419,-96.7502662,,,,,MCDERMOTT RD,,,,,,,,,,INDEPENDENCE PKWY,,,,,Y,N,N,3,9,Y,SUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,1,0,282,,,
